periode_data,wilayah,no_registrasi,jenis_halte,kode_barang,lokasi_alamat,lintang,bujur
2024,KOTA ADM. JAKARTA SELATAN,HLT202400300,REGULER,133010118004,JL. MATRAMAN RAYA 108 98 RT 4 RW 3 KB MANGGIS KEC MATRAMAN KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13150 DEPAN MESS PADYA,-6.1835959,106.8227645
2024,KOTA ADM. JAKARTA PUSAT,HLT202400301,REGULER,133010118004,JL. MEDAN MERDEKA TIM 1 17 RT 5 RW 2 GAMBIR KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10110 SAMPING GAMBIR,-6.182297,106.8181906
2024,KOTA ADM. JAKARTA SELATAN,HLT202400302,REGULER,133010135001,JL. TB SIMATUPANG RT 2 RW 1 KEBAGUSAN PASAR MINGGU SOUTH JAKARTA CITY JAKARTA 12520 DEPAN PLASA OLEOS,-6.3089161,106.8380749
2024,KOTA ADM. JAKARTA PUSAT,HLT202400303,REGULER,133010135001,JL. MEDAN MERDEKA TIM NO 17 GAMBIR KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10110 HALTE ST GAMBIR,-6.1158207,106.89282
2024,KOTA ADM. JAKARTA BARAT,HLT202400304,REGULER,133010135001,DAAN MOGOT BARAT JAKARTA BARAT JAKARTA CITY JAKARTA 11520 HALTE SMP ISLAM,-6.17515,106.8464133
2024,KOTA ADM. JAKARTA BARAT,HLT202400305,REGULER,133010135001,DAAN MOGOT BARAT JAKARTA RT 6 RW 5 DURI KEPA KEBONJERUK BARAT JAKARTA CITY JAKARTA 11510 HALTE DAAN MOGOT,-6.1126099,106.8932533
2024,KOTA ADM. JAKARTA BARAT,HLT202400306,REGULER,133010118004,DAAN MOGOT KEDAUNG KALI ANGKE CENGKARENG BARAT JAKARTA CITY JAKARTA HALTE TAMAN KOTA 2,-6.1881647,106.822752
2024,KOTA ADM. JAKARTA BARAT,HLT202400307,REGULER,133010118004,DAAN MOGOT RD RT 10 RW 1 EAST CENGKARENG CENGKARENG WEST JAKARTA CITY JAKARTA 11730 HALTE SDN 02,-6.1999246,106.8446807
2024,KOTA ADM. JAKARTA SELATAN,HLT202400308,REGULER,133010135001,JL. MERDEKA SELATAN KOTA ADM. JAKARTA PUSAT RT 11 RW 2 GAMBIR KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10110 BUS SHELTER DEPAN GTO GAMBIR,-6.2033017,106.84548
2024,KOTA ADM. JAKARTA BARAT,HLT202400309,REGULER,133010135001,DAAN MOGOT KEDAUNG KALI ANGKE CENGKARENG BARAT JAKARTA CITY JAKARTA DEKAT HALTE BUSWAY TAMAN KOTA,-6.2251747,106.7989872
2024,KOTA ADM. JAKARTA SELATAN,HLT202400310,REGULER,133010135001,JL. SENEN RAYA 34 26 RW 2 SENEN KEC SENEN KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10410 HALTE RSPAD,-6.1871706,106.8355733
2024,KOTA ADM. JAKARTA BARAT,HLT202400311,REGULER,133010135001,JL. DAAN MOGOT 102 101 RT 1 RW 8 KEDAUNG KALI ANGKE KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11710 BAWAH JPO SEBRANG PT WINNER PRIMA GROUP,-6.2167569,106.9310247
2024,KOTA ADM. JAKARTA SELATAN,HLT202400312,REGULER,133010135001,JL. PANGERAN ANTASARI 6 RT 1 RW 11 CIPETE UTARA KEC KBY BARU KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12150 DEPAN RUMAH NOMOR 27,-6.1434144,106.7935883
2024,KOTA ADM. JAKARTA TIMUR,HLT202400313,REGULER,133010135001,JL. RAYA JAKARTA BOGOR 19 1 RT 3 RW 1 KP TENGAH KEC KRAMAT JATI KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13540 HALTE SEBRANG RAJA SAMBEL,-6.218551,106.7983156
2024,KOTA ADM. JAKARTA TIMUR,HLT202400314,REGULER,133010118004,JL. LKR LUAR BARAT RT 3 RW 8 CENGKARENG BAR KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11730 HALTE BUS SEKOLAH,-6.187919,106.8233705
2024,KOTA ADM. JAKARTA SELATAN,HLT202400315,REGULER,133010118004,JL. KYAI TAPA 1 TOMANG KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11440 BAWAH JPO BUSWAY RS SUMBER WARAS,-6.2277342,106.7980824
2024,KOTA ADM. JAKARTA BARAT,HLT202400316,REGULER,133010118004,JL. BAKTI KOTA ADM. JAKARTA BARAT CENGKARENG TIM KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11730 BAWAH JPO DEPAN MT AD DAWATUL ISLAMIYAH,-6.209234,106.8214608
2024,KOTA ADM. JAKARTA BARAT,HLT202400317,REGULER,133010118004,JL. DAAN MOGOT RT 12 RW 13 CENGKARENG TIM KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11730 BAWAJ JPO SEBRANG PT DUTA LASTINDO,-6.2153227,106.7981361
2024,KOTA ADM. JAKARTA TIMUR,HLT202400318,REGULER,133010135001,JL. PENGADEGAN TIMUR KOTA ADM. JAKARTA SELATAN KEC TEBET KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12820 DEPAN STASIUN KA DUREN KALIBATA,-6.1698157,106.7874244
2024,KOTA ADM. JAKARTA TIMUR,HLT202400319,REGULER,133010135001,JL. MAMPANG PRPT RAYA 62 79 RT 1 RW 2 TEGAL PARANG KEC MAMPANG PRPT KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12790 HALTE MAMPANG 6,-6.2077339,106.8214965
2024,KOTA ADM. JAKARTA BARAT,HLT202400320,REGULER,133010118004,DAAN MOGOT RD 57 RT 2 RW 12 KALIDERES WEST JAKARTA CITY JAKARTA 11840 HALTE PESAKIH,-6.2001642,106.8310641
2024,KOTA ADM. JAKARTA BARAT,HLT202400321,REGULER,133010135001,DAAN MOGOT RD RT 1 RW 1 EAST CENGKARENG CENGKARENG WEST JAKARTA CITY JAKARTA 11730 HALTE KM 13 5,-6.1799676,106.7972268
2024,KOTA ADM. JAKARTA TIMUR,HLT202400322,REGULER,133010135001,JL. KEBON RAYA RT 1 RW 2 DURI KEPA KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11510 HALTE SEKOLAHAN,-6.193867,106.7972268
2024,KOTA ADM. JAKARTA BARAT,HLT202400323,REGULER,133010135001,JL. LONTAR BLOK J III KAV 323 RT 8 RW 7 TJ DUREN UTARA KEC GROGOL PETAMBURAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 12630 DEPAN SDN DURI KEPA 01,-6.2001497,106.8323697
2024,KOTA ADM. JAKARTA BARAT,HLT202400370,REGULER,133010135001,JL. KEDOYA RAYA 22 1 RT 5 RW 2 KEDOYA SEL KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11520 SEBRANG MIE AYAM DEDEN,-6.2010833,106.84286
2024,KOTA ADM. JAKARTA SELATAN,HLT202400371,REGULER,133010118004,JL. TAMAN MARGA SATWA NO 21 RT 9 RW 5 JATI PADANG KEC PS MINGGU KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12540 DEPAN INDIHOME,-6.196525,106.7974033
2024,KOTA ADM. JAKARTA BARAT,HLT202400372,REGULER,133010118004,JL. KEDOYA RAYA 24 RT 6 RW 7 KEDOYA UTARA KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11520 SEBRANG JL. PILAR II,-6.2308553,106.7895707
2024,KOTA ADM. JAKARTA SELATAN,HLT202400373,REGULER,133010118004,JL. DAAN MOGOT RT 9 RW 2 KALIDERES KEC KALIDERES KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11840 SEBRANG HALTE KOMPLEK KODAM,-6.171421,106.7881263
2024,KOTA ADM. JAKARTA BARAT,HLT202400374,REGULER,133010118004,JL. KEDOYA RAYA 26 RT02 RW02 RT 2 RW 2 SELATAN KEDOYA KEBONJERUK BARAT JAKARTA CITY JAKARTA 11520 SEBRANG RS CENDANA,-6.1865888,106.7964244
2024,KOTA ADM. JAKARTA SELATAN,HLT202400375,REGULER,133010135001,JL. KS TUBUN 132 49 RW 7 SLIPI KEC PALMERAH KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11410 HALTE SALVATOR,-6.151675,106.8533296
2024,KOTA ADM. JAKARTA BARAT,HLT202400376,REGULER,133010118004,JL. KEDOYA RAYA 6 RT 2 RW 2 KEDOYA SEL KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11520 SEBRANG PERTAMINA,-6.1945308,106.8364663
2024,KOTA ADM. JAKARTA SELATAN,HLT202400377,REGULER,133010118004,JL. WARUNG BUNCIT RAYA 24 83 RT 2 RW 1 DUREN TIGA KEC PANCORAN KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12760 DEPAN BPJS KETENAGAKERJAAN,-6.1100102,106.9229382
2024,KOTA ADM. JAKARTA SELATAN,HLT202400378,REGULER,133010118004,JL. GATOT SUBROTO 10 RT 6 RW 1 KUNINGAN BAR KEC MAMPANG PRPT KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12710 SAMPING LIPI 1,-6.2149004,106.8766549
2024,KOTA ADM. JAKARTA SELATAN,HLT202400379,REGULER,133010118004,JL. PEMUDA 4 1 RT 2 RW 7 JATINEGARA KAUM KEC PULO GADUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13250 DEPAN IGD ANTAM,-6.1547783,106.7353506
2024,KOTA ADM. JAKARTA TIMUR,HLT202400380,REGULER,133010135001,JL. RAYA BOGOR RT 5 RW 2 SUSUKAN KEC CIRACAS KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13750 DEPAN SOPHIE,-6.2428447,106.852079
2024,KOTA ADM. JAKARTA PUSAT,HLT202400381,REGULER,133010135001,JL. MERDEKA SELATAN HALTE MILENIUM,-6.1527792,106.7220369
2024,KOTA ADM. JAKARTA BARAT,HLT202400382,REGULER,133010135001,JL. KYAI MAJA RT 11 RW 7 GUNUNG KEC KBY BARU KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12130 HALTE SAMPING JPO,-6.1930223,106.8490247
2024,KOTA ADM. JAKARTA SELATAN,HLT202400223,TRANSJAKARTA,133010118004,BI,-6.1553872,106.8181683
2024,KOTA ADM. JAKARTA SELATAN,HLT202400224,REGULER,133010118004,JL. I GUSTI NGURAH RAI KEC DUREN SAWIT KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13460 HALTE PONDOK KOPI,-6.119818,106.917103
2024,KOTA ADM. JAKARTA PUSAT,HLT202400225,TRANSJAKARTA,133010118004,JL. JEND SUDIRMAN RT 1 RW 6 DUKUH ATAS MENTENG KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10230 HALTE BUSWAY TOSARI,-6.1553337,106.8183542
2024,KOTA ADM. JAKARTA SELATAN,HLT202400226,REGULER,133010118004,JL. RAYA BEKASI RT 1 RW 3 RW TERATE KEC CAKUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13920 HALTE BANK MANDIRI,-6.1202075,106.916699
2024,KOTA ADM. JAKARTA PUSAT,HLT202400227,TRANSJAKARTA,133010118004,JL. MEDAN MERDEKA BARAT NO 12 RT 5 RW 2 GAMBIR KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10110 HALTE BUSWAY MONAS,-6.1290395,106.8399085
2024,KOTA ADM. JAKARTA BARAT,HLT202400228,REGULER,133010118004,JL. SRENGSENG RAYA 60 RT 6 SRENGSENG KEC KEMBANGAN KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11630 HALTE PUSKESMAS,-6.2169045,106.93911
2024,KOTA ADM. JAKARTA SELATAN,HLT202400229,REGULER,133010135001,JL. RAYA MANGGA BESAR RT 2 RW 3 GAMBIR KECAMATAN GAMBIR JAKARTA DAERAH KHUSUS IBUKOTA JAKARTA 10120 HALTE VETERAN III,-6.2151517,106.939415
2024,KOTA ADM. JAKARTA SELATAN,HLT202400230,REGULER,133010118004,JL. SURYOPRANOTO 9 1 RT 14 RW 8 PETOJO SEL KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10130 SEBRANG DELTA,-6.129215,106.8384767
2024,KOTA ADM. JAKARTA SELATAN,HLT202400231,REGULER,133010118004,JL. GAJAH MADA KOTA ADM. JAKARTA BARAT KEAGUNGAN KEC TAMAN SARI KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA DEPAN SMAN 2,-6.1297305,106.8354287
2024,KOTA ADM. JAKARTA BARAT,HLT202400232,REGULER,133010118004,JL. KAMAL RAYA 32 35 RT 3 RW 6 CENGKARENG BAR KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11820 DEPAN POS INDONESIA,-6.1920903,106.9354548
2024,KOTA ADM. JAKARTA BARAT,HLT202400233,REGULER,133010118004,JL. LKR LUAR BARAT RT 7 RW 8 CENGKARENG BAR KECAMATAN CENGKARENG KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11730 SAMPING PINTU MASUK PERUMAHAN KFT,-6.2140959,106.9101828
2024,KOTA ADM. JAKARTA SELATAN,HLT202400234,REGULER,133010118004,JL. SURYOPRANOTO RT 2 RW 8 PETOJO UTARA KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10130 DEPAN PRASADA SASANA,-6.1116221,106.7737146
2024,KOTA ADM. JAKARTA PUSAT,HLT202400235,REGULER,133010118004,JL. MEDAN MERDEKA BARAT 4 RT 2 RW 3 GAMBIR KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10110 DEPAN RADIO REPUBLIK INDONESIA,-6.1266212,106.84741
2024,KOTA ADM. JAKARTA SELATAN,HLT202400236,REGULER,133010118004,JL. SULTAN ISKANDAR MUDA KOTA ADM. JAKARTA SELATAN RW 16 PD PINANG KEC KBY LAMA KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12310 HALTE MASJID,-6.1925026,106.9356047
2024,KOTA ADM. JAKARTA TIMUR,HLT202400237,REGULER,133010118004,JL. CAKUNG CILINCING TIM RW 6 PULO GEBANG KEC CAKUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13950 HALTE SENTRA TIMUR,-6.1211022,106.8614867
2024,KOTA ADM. JAKARTA SELATAN,HLT202400238,REGULER,133010118004,JL. JATI BARU RAYA 1 29 RW 3 KP BALI KECAMATAN TANAH ABANG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10150 SAMPING HOTEL PARMIN,-6.2124813,106.9447641
2024,KOTA ADM. JAKARTA TIMUR,HLT202400239,REGULER,133010118004,JL. DR SUMARNO 53 54 RT 14 RW 8 PENGGILINGAN KEC CAKUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13940 SAMPING KUMON,-6.1858339,106.9332609
2024,KOTA ADM. JAKARTA SELATAN,HLT202400240,REGULER,133010118004,JL. TEUKU CIK DITIRO 56 54 RW 5 MENTENG KEC MENTENG KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10310 DEPAN PT TIMAH,-6.1357972,106.8321126
2024,KOTA ADM. JAKARTA BARAT,HLT202400241,REGULER,133010118004,JL. PANJANG ARTERI KLP DUA RAYA 2 RT 4 RW 10 KB JERUK KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11530 HALTE PANJANG,-6.1933723,106.833116
2024,KOTA ADM. JAKARTA SELATAN,HLT202400242,REGULER,133010118004,JL. H R RASUNA SAID GUNTUR KECAMATAN SETIABUDI KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA HALTE SETIA BUDI,-6.2904383,106.8892185
2024,KOTA ADM. JAKARTA SELATAN,HLT202400243,REGULER,133010118004,JL. M I RIDWAN RAIS RT 14 RW 2 GAMBIR KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10110 HALTE TELKOM,-6.1521467,106.7947
2024,KOTA ADM. JAKARTA BARAT,HLT202400244,REGULER,133010118004,JL. PANJANG RT 5 RW 10 KB JERUK KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11530 HALTE DEPAN APARTEMEN KEDOYA,-6.2882207,106.8750622
2024,KOTA ADM. JAKARTA BARAT,HLT202400245,REGULER,133010118004,JL. PANJANG RT 19 KEDOYA SEL KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11520 HALTE DEPAN BUSWAY DURI KEPA,-6.1428646,106.8903701
2024,KOTA ADM. JAKARTA PUSAT,HLT202400600,REGULER,133010118004,JL. HARSONO RM RAGUNAN KEC PS MINGGU KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA HALTE BUSWAI DEPARTEMEN PERTANIAN,-6.1260451,106.7374905
2024,KOTA ADM. JAKARTA TIMUR,HLT202400601,TRANSJAKARTA,133010135001,JL. I GUSTI NGURAH RAI CIPINANG MUARA KECAMATAN JATINEGARA KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA HALTE BUSWAY CIPINANG,-6.2624633,106.8664854
2024,KOTA ADM. JAKARTA TIMUR,HLT202400602,REGULER,133010135001,JL. PEMUDA KAVLING 61 RAWA MANGUN,-6.1239471,106.7347662
2024,KOTA ADM. JAKARTA TIMUR,HLT202400603,TRANSJAKARTA,133010118004,01 JL. I GUSTI NGURAH RAI NO 35 RT 8 KLENDER KEC DUREN SAWIT KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13470 HALTE BUSWAY STASIUN KLENDER,-6.1855835,106.8227817
2024,KOTA ADM. JAKARTA TIMUR,HLT202400604,REGULER,133010118004,JL. PEMUDA KAVLING DEPAN GOR BALAP SEPEDA RAWA MANGUN,-6.3019775,106.8680686
2024,KOTA ADM. JAKARTA TIMUR,HLT202400605,TRANSJAKARTA,133010135001,JL. HAJI DARIP RT 9 RW 9 PISANGAN TIM KEC PULO GADUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13230 HALTE BUSWAY IMIGRASI KOTA ADM. JAKARTA TIMUR,-6.2167012,106.8108115
2024,KOTA ADM. JAKARTA TIMUR,HLT202400606,REGULER,133010135001,JL. PRAMUKA DEPAN TAMAN GENJING HALTE BUSWAY PASAR GENJING,-6.2942432,106.8721727
2024,KOTA ADM. JAKARTA TIMUR,HLT202400607,TRANSJAKARTA,133010118004,JL. HAJI DARIP RT 8 RW 9 PISANGAN TIM KEC PULO GADUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13410 HALTE BUSWAY PASAR ENJO,-6.2687058,106.8666746
2024,KOTA ADM. JAKARTA SELATAN,HLT202400608,TRANSJAKARTA,133010118004,UNDERPASS KARTINI,-6.1878207,106.8228385
2024,KOTA ADM. JAKARTA SELATAN,HLT202400609,REGULER,133010118004,UNDERPASS MAMPANG KUNINGAN,-6.1453717,106.793895
2024,KOTA ADM. JAKARTA TIMUR,HLT202400610,TRANSJAKARTA,133010118004,JL. JENDRAL AHMAD YANI RT 4 RW 3 RW BUNGA KECAMATAN JATINEGARA KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13410 HALTE BUSWAY FLYOVER JATINEGARA,-6.2213933,106.7832167
2024,KOTA ADM. JAKARTA TIMUR,HLT202400611,TRANSJAKARTA,133010118004,JALAN JATINEGARA TIMUR II NO 9 RT 12 RW 2 RAWA BUNGA JATINEGARA KOTA KOTA ADM. JAKARTA TIMUR 13310 HALTE JATINEGARA RS PREMIER,-6.2184317,106.7774308
2024,KOTA ADM. JAKARTA TIMUR,HLT202400612,TRANSJAKARTA,133010118004,JL. JATINEGARA TIMUR NO 105 BALI MESTER KECAMATAN JATINEGARA KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13310 HALTE KAMPUNG MELAYU,-6.1436762,106.7874933
2024,KOTA ADM. JAKARTA TIMUR,HLT202400613,REGULER,133010118004,JL. RAYA BEKASI 33 50 RT 12 RW 3 JATINEGARA KEC CAKUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13250 HALTE POOL MAYASARI,-6.1871437,106.8330073
2024,KOTA ADM. JAKARTA SELATAN,HLT202400614,REGULER,133010118004,JL. TB SIMATUPANG 39 RT 3 RW 11 GEDONG KEC PS REBO KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13760 SEBRANG RS PASAR REBO,-6.1871404,106.8328337
2024,KOTA ADM. JAKARTA TIMUR,HLT202400615,TRANSJAKARTA,133010118004,BLOK SADAR 2 JALAN DOKTOR SUMARNO BLOK SADAR 2 NO 1 PENGGILINGAN CAKUNG KOTA KOTA ADM. JAKARTA TIMUR 13940 HALTE BUSWAY WALIKOTA KOTA ADM. JAKARTA TIMUR,-6.1849418,106.8326188
2024,KOTA ADM. JAKARTA UTARA,HLT202400616,REGULER,133010135001,JL. JAMPEA RT 11 RW 1 KOJA KEC KOJA KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14220 HALTE RS KOJA,-6.1851517,106.8319658
2024,KOTA ADM. JAKARTA TIMUR,HLT202400617,TRANSJAKARTA,133010135001,JL. RAYA PENGGILINGAN NO 2 RW 4 PENGGILINGAN KEC CAKUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13940 HALTE BUSWAY PENGGILINGAN,-6.1850765,106.8326689
2024,KOTA ADM. JAKARTA UTARA,HLT202400618,REGULER,133010118004,JL. JAMPEA UTARA JAKARTA RW 1 KOJA NORTH JAKARTA CITY JAKARTA 14220 HALTE PERTAMINA,-6.1846241,106.8320887
2024,KOTA ADM. JAKARTA TIMUR,HLT202400619,TRANSJAKARTA,133010118004,JL. PENGGILINGAN PENGGILINGAN KEC CAKUNG KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13940 HALTE BUSWAY PERUMNAS KLENDER,-6.2257685,106.8580027
2024,KOTA ADM. JAKARTA UTARA,HLT202400620,REGULER,133010118004,JL. JAMPEA RW 1 KOJA KEC KOJA KOTA JKT UTARA DAERAH KHUSUS IBUKOTA JAKARTA 14220 HALTE MARINE,-6.1142824,106.8931112
2024,KOTA ADM. JAKARTA TIMUR,HLT202400621,TRANSJAKARTA,133010135001,JL. RADEN INTAN RAYA KLENDER KEC DUREN SAWIT KOTA KOTA ADM. JAKARTA TIMUR DAERAH KHUSUS IBUKOTA JAKARTA 13470 HALTE BUSWAY FLYOVER RADEN INTEN,-6.1638367,106.7274681
2024,KOTA ADM. JAKARTA UTARA,HLT202400622,REGULER,133010118004,JL. JAMPEA RT 12 RW 5 KOJA NORTH JAKARTA CITY JAKARTA HALTE LORONG 5,-6.2563902,106.8915847
2024,KOTA ADM. JAKARTA TIMUR,HLT202400623,REGULER,133010118004,JL. LENTENG AGUNG RAYA 40 4 RT 4 RW 1 LENTENG AGUNG KEC JAGAKARSA KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12530 SEBRANG STASIUN TANJUNG BARAT,-6.2158513,106.7739864
2024,KOTA ADM. JAKARTA PUSAT,HLT202400746,TRANSJAKARTA,133010118004,JL. KYAI CARINGIN RT 11 RW 4 CIDENG GAMBIR KOTA KOTA ADM. JAKARTA PUSAT 10150 HALTE BUSWAY RS TARAKAN,-6.1712402,106.8100692
2024,KOTA ADM. JAKARTA TIMUR,HLT202400747,REGULER,133010118004,JL. PURI KEMBANGAN 103 49 RT 8 RW 3 KEMBANGAN SEL KEC KB JERUK KOTA KOTA ADM. JAKARTA BARAT DAERAH KHUSUS IBUKOTA JAKARTA 11610 SDN KEMBANGAN SELATAN,-6.1834396,106.756382
2024,KOTA ADM. JAKARTA PUSAT,HLT202400748,TRANSJAKARTA,133010118004,JL. SURYOPRANOTO RT 7 RW 7 PETOJO SEL KECAMATAN GAMBIR KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10160 HALTE BUSWAY PETOJO,-6.1700018,106.8172026
2024,KOTA ADM. JAKARTA UTARA,HLT202400749,TRANSJAKARTA,133010118004,JALAN RAYA PELABUHAN NO TANJUNG PRIOK TANJUNG PRIOK KOTA JKT UTARA 14310 HALTE BUSWAY ENGGANO,-6.1101373,106.8924173
2024,KOTA ADM. JAKARTA SELATAN,HLT202400750,TRANSJAKARTA,133010118004,KOTA ADM. JAKARTA PUSAT RT 1 RW 2 CEMP PUTIH TIM KEC CEMP PUTIH KOTA KOTA ADM. JAKARTA PUSAT DAERAH KHUSUS IBUKOTA JAKARTA 10510 SAMPING PINTU TOL,-6.1767568,106.876161
2024,KOTA ADM. JAKARTA PUSAT,HLT202400751,TRANSJAKARTA,133010118004,JL. AGUS SALIM DEPAN BPN HALTE BPN,-6.187595,106.8252783
2024,KOTA ADM. JAKARTA TIMUR,HLT202400752,REGULER,133010118004,JL. PERSAHABATAN UTARA,-6.2019556,106.8855207
2024,KOTA ADM. JAKARTA SELATAN,HLT202400753,TRANSJAKARTA,133010118004,JL. SAPTA TARUNA BARU NO 10 RW 7 PD PINANG KEC KBY LAMA KOTA KOTA ADM. JAKARTA SELATAN DAERAH KHUSUS IBUKOTA JAKARTA 12310 HALTE BUSWAY TERMINAL LEBAK BULUS,-6.2891824,106.7734147
